property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
37460.0,-37.65813,145.036538,46 Narina Way,EPPING,5680000.0,house,2012,3.0,2.0,2.0,SC_062,5482,20005,885,42,0,hospital_053,2310,S_229,2010
61130.0,-37.802629,145.240397,10 Linda Drive,RINGWOOD,9220000.0,house,2016,4.0,2.0,2.0,SC_032,1587,19879,1384,46,0,hospital_105,833,S_190,1353
27684.0,-37.602284,144.923126,73 Axminster Drive,CRAIGIEBURN,2968000.0,house,2014,4.0,2.0,2.0,SC_016,1343,40221,2248,19,0,hospital_104,4420,S_178,1426
79849.0,-37.993432,145.177559,2 Hedgeley Road,KEYSBOROUGH,3456000.0,house,2011,3.0,2.0,2.0,SC_057,474,19889,2089,50,0,hospital_096,729,S_079,568
4914.0,-37.869496,144.815972,147 Blyth Street,ALTONA,8414000.0,house,2015,3.0,1.0,1.0,SC_033,5189,19925,481,32,0,hospital_141,8439,S_128,1567
26918.0,-37.57548,144.92715,42 Burniston Avenue,CRAIGIEBURN,4920000.0,house,2012,5.0,3.0,2.0,SC_005,750,40221,2999,19,0,hospital_104,6893,S_178,1851
94080.0,-38.074629,145.12598,1/27 Stanley,CARRUM,5600000.0,house,2014,4.0,2.0,2.0,SC_070,6410,19858,397,53,0,hospital_043,6992,S_077,2166
54200.0,-37.819689,145.037593,19/19 Park Street,HAWTHORN,2944000.0,house,2014,1.0,1.0,1.0,SC_083,234,19904,206,20,0,hospital_127,582,S_208,238
93236.0,-37.989447,145.080091,324 Nepean Highway,PARKDALE,9180000.0,house,2012,3.0,2.0,2.0,SC_003,1947,19864,534,40,0,hospital_001,814,S_003,588
15190.0,-37.720352,144.905772,29 Lamart Street,STRATHMORE,13170000.0,house,2015,4.0,2.0,3.0,SC_082,1241,20033,1766,13,0,hospital_184,2000,S_198,1293
80689.0,-37.99716949,145.2016296,10 Cullimore Court,DANDENONG,5928000.0,house,2010,3.0,1.0,2.0,SC_112,1756,19888,1116,53,0,hospital_119,2221,S_183,1890
29662.0,-37.7757,144.995097,2/141 Clarke Street,NORTHCOTE,4010000.0,house,2015,1.0,1.0,1.0,SC_103,3380,20017,306,18,0,hospital_035,1836,S_105,2438
30652.0,-37.760356,144.988565,121 Woolton Avenue,THORNBURY,9000000.0,house,2011,3.0,1.0,1.0,SC_103,2409,20015,1005,21,0,hospital_144,1899,S_105,1878
51399.0,-37.780792,145.119287,41 Burgundy Drive,DONCASTER,18880000.0,house,2016,3.0,1.0,2.0,SC_091,941,20042,3517,31,0,hospital_194,818,S_188,772
55345.0,-37.838394,145.076961,24 Doonkuna Avenue,CAMBERWELL,29250000.0,house,2013,4.0,2.0,2.0,SC_099,2466,19850,533,41,0,hospital_098,2496,S_160,732
10697.0,-37.790338,144.934064,58 Parsons Street,KENSINGTON,8904000.0,house,2012,3.0,1.0,0.0,SC_011,2122,19972,427,14,0,hospital_114,568,S_086,746
38716.0,-37.76735687,145.0366821,2/60 Livingstone Street,IVANHOE,9240000.0,house,2009,3.0,2.0,2.0,SC_001,570,19932,722,21,0,hospital_039,751,S_219,566
69454.0,-37.871214,145.072722,11 Comas Grove,ASHBURTON,7280000.0,house,2012,2.0,1.0,1.0,SC_087,1854,19838,639,22,0,hospital_108,1379,S_167,1854
73090.0,-37.865859,145.284912,181 Dorset Road,BORONIA,5940000.0,house,2014,2.0,2.0,0.0,SC_049,3683,19869,498,29,0,hospital_049,386,S_146,373
5415.0,-37.783382,144.854914,1/23 Shepherd Street,BRAYBROOK,4140000.0,house,2016,3.0,1.0,1.0,SC_043,1189,20022,1698,21,0,hospital_174,2545,S_149,1189
27605.0,-37.59540558,144.9082184,7 Meadow Street,CRAIGIEBURN,5700000.0,house,2009,4.0,2.0,2.0,SC_016,666,40221,3950,19,0,hospital_104,5216,S_178,2872
57183.0,-37.821109,145.072554,24 Alexandra Avenue,CANTERBURY,27610000.0,house,2012,4.0,2.0,2.0,SC_099,1642,19892,653,26,0,hospital_064,2927,S_160,1279
12924.0,-37.708847,144.763943,3 Tussock Crescent,SYDENHAM,7600000.0,house,2010,4.0,2.0,2.0,SC_048,3322,20000,1338,39,0,hospital_057,7330,S_094,1492
70697.0,-37.875849,145.109903,299 Huntingdale Road,CHADSTONE,8528000.0,house,2013,3.0,1.0,3.0,SC_042,2052,19840,318,27,0,hospital_166,2181,S_112,1991
74622.0,-37.900167,145.06634,15 Lindsay Avenue,MURRUMBEENA,13600000.0,house,2012,3.0,2.0,2.0,SC_041,1646,19919,917,29,0,hospital_159,2008,S_015,1587
45073.0,-37.711815,145.104742,40 Louis Street,GREENSBOROUGH,10370000.0,house,2015,3.0,1.0,1.0,SC_009,5118,19985,816,37,0,hospital_075,623,S_210,831
39891.0,-37.691207,145.046866,19 Iluka Court,BUNDOORA,9440000.0,house,2011,4.0,2.0,2.0,SC_047,4695,20007,3760,38,0,hospital_037,1507,S_155,1122
68811.0,-37.86966705,145.0347748,14 Johnstone Street,MALVERN,10680000.0,house,2008,3.0,1.0,0.0,SC_023,1079,19944,684,19,0,hospital_157,654,S_013,1048
74891.0,-37.888768999999996,145.054786,253 Neerim Road,CARNEGIE,3560000.0,house,2013,4.0,2.0,1.0,SC_041,565,19920,480,27,0,hospital_108,2086,S_015,206
5578.0,-37.781048,144.851372,1A Carlton Street,BRAYBROOK,3680000.0,house,2014,3.0,2.0,1.0,SC_043,1609,20022,2098,21,0,hospital_174,2120,S_149,1609
43639.0,-37.701679,145.086589,26 Meakin Street,WATSONIA NORTH,8925000.0,house,2013,3.0,1.0,2.0,SC_062,4565,19984,902,33,0,hospital_075,2168,S_020,1525
35514.0,-37.705115,145.023439,72 Hickford Street,RESERVOIR,7080000.0,house,2015,3.0,1.0,1.0,SC_047,3144,20009,1570,33,0,hospital_025,2448,S_225,1899
83605.0,-37.851301,144.985211,19 Andrew Street,WINDSOR,46410000.0,house,2016,3.0,2.0,1.0,SC_066,1000,19958,542,9,0,hospital_155,551,S_053,1682
80423.0,-37.983625,145.155781,61 Darren Road,KEYSBOROUGH,6440000.0,house,2014,4.0,2.0,2.0,SC_057,2123,19891,2598,45,0,hospital_096,1925,S_079,2047
75462.0,-37.893864,145.064273,7D McLaurin Road,CARNEGIE,12714000.0,house,2012,4.0,2.0,2.0,SC_041,1040,19919,480,29,0,hospital_108,2472,S_015,1041
71647.0,-37.861991,145.218907,52 Milpera Crescent,WANTIRNA,3760000.0,house,2010,5.0,2.0,3.0,SC_032,4635,19901,3998,42,0,hospital_008,1443,S_226,474
1103.0,-37.802017,144.891086,5 Errol Street,FOOTSCRAY,7830000.0,house,2009,2.0,1.0,0.0,SC_085,2609,20024,61,17,0,hospital_003,917,S_201,779
27634.0,-37.580515,144.909608,7 Redheugh Street,CRAIGIEBURN,5695000.0,house,2010,3.0,2.0,1.0,SC_016,1220,40221,4224,19,0,hospital_104,6505,S_178,2980
90802.0,-37.963118,145.081362,51 Farm Road,CHELTENHAM,7350000.0,house,2011,4.0,2.0,2.0,SC_003,1127,19865,2485,38,0,hospital_109,733,S_003,1969
87918.0,-37.942005,145.019858,7 Porter Street,HAMPTON,16100000.0,house,2015,2.0,1.0,3.0,SC_046,2070,19948,1864,28,0,hospital_058,1783,S_214,400
24219.0,-37.697426,144.973329,25 Beccles Street,FAWKNER,5556000.0,house,2011,3.0,1.0,1.0,SC_030,4103,19961,1636,35,0,hospital_139,3309,S_161,1824
28026.0,-37.58691406,144.9180756,Lot 911 Burrora Way,CRAIGIEBURN,2700000.0,house,2009,3.0,2.0,2.0,SC_016,719,40221,3120,19,0,hospital_104,5816,S_178,1886
60190.0,-37.816347,145.209152,657 Whitehorse Road,MITCHAM,10480000.0,house,2014,3.0,1.0,1.0,SC_032,2213,19901,466,42,0,hospital_010,1760,S_040,2218
4766.0,-37.858335,144.823863,1 Kearney Avenue,ALTONA,8175000.0,house,2013,3.0,1.0,2.0,SC_033,3846,19926,1028,30,0,hospital_174,7401,S_128,1113
80076.0,-37.991583,145.178939,3 Locharn Crescent,KEYSBOROUGH,1108000.0,house,2009,3.0,1.0,0.0,SC_057,632,19889,1862,50,0,hospital_096,902,S_079,734
92633.0,-37.998824,145.094347,116 Chute Street,MORDIALLOC,7020000.0,house,2016,3.0,1.0,2.0,SC_003,2595,19863,1027,44,0,hospital_001,2508,S_119,1199
90722.0,-37.96208572,145.0715179,45 Herald Street,CHELTENHAM,6228000.0,house,2009,3.0,1.0,1.0,SC_003,2120,19866,1933,36,0,hospital_109,366,S_023,1763
84893.0,-37.87817383,144.9792938,344 Barkly Street,ELWOOD,15200000.0,house,2008,4.0,3.0,2.0,SC_015,879,19956,1769,13,0,hospital_103,2107,S_017,885
73387.0,-37.863076,145.270695,27 Paton Crescent,BORONIA,7680000.0,house,2016,3.0,1.0,2.0,SC_049,5067,19869,1542,29,0,hospital_002,750,S_024,1551
71008.0,-37.861244,145.220721,10 Kalinya Drive,WANTIRNA,6643000.0,house,2010,4.0,2.0,2.0,SC_032,4524,19901,3971,42,0,hospital_008,1271,S_226,513
5409.0,-37.786637999999996,144.859384,1/11 Margarate Crescent,BRAYBROOK,8290000.0,house,2014,3.0,1.0,1.0,SC_043,681,20022,1214,21,0,hospital_056,3042,S_149,681
11570.0,-37.781131,144.937528,66 Mooltan Street,TRAVANCORE,13560000.0,house,2015,4.0,2.0,2.0,SC_011,2383,19971,669,16,0,hospital_102,816,S_086,1207
35995.0,-37.685709,145.034074,4 Loddon Court,THOMASTOWN,4180000.0,house,2014,3.0,2.0,0.0,SC_047,4838,20007,2257,38,0,hospital_037,2970,S_228,2237
51629.0,-37.790305,145.111043,7 Santiago Street,DONCASTER,12120000.0,house,2010,3.0,2.0,2.0,SC_091,1689,19896,2728,33,0,hospital_194,1617,S_188,1473
54567.0,-37.82841492,145.0425263,5 Leslie Street,HAWTHORN,14720000.0,house,2008,3.0,1.0,1.0,SC_083,1059,19903,661,22,0,hospital_127,927,S_208,1101
31363.0,-37.752874,145.000711,6  BENJAMIN ST,THORNBURY,6000000.0,house,2012,2.0,1.0,3.0,SC_103,1219,20014,310,23,0,hospital_035,1211,S_105,364
14996.0,-37.728851,144.915849,13 Roslyn Street,STRATHMORE,14025000.0,house,2015,3.0,1.0,1.0,SC_082,1235,20033,1176,13,0,hospital_184,1714,S_197,1548
93171.0,-37.985525,145.094936,3 Temora Street,MORDIALLOC,12375000.0,house,2016,3.0,1.0,3.0,SC_003,1467,19863,2086,44,0,hospital_001,2503,S_003,1982
54276.0,-37.81737,145.020552,22 Simpson Place,HAWTHORN,17220000.0,house,2015,3.0,2.0,2.0,SC_083,1697,19905,483,19,0,hospital_086,1167,S_039,1565
47452.0,-37.688753,145.152673,7 Arcadia Way,ELTHAM NORTH,4240000.0,house,2013,4.0,2.0,0.0,SC_051,1586,19988,1554,48,0,hospital_075,5420,S_187,1586
71223.0,-37.861286,145.236008,19 Sandhurst Road,WANTIRNA,3320000.0,house,2011,3.0,1.0,2.0,SC_032,4509,19871,3161,41,0,hospital_179,1436,S_226,1810
2840.0,-37.81176376,144.8878784,14 Hood Street,YARRAVILLE,9075000.0,house,2009,4.0,1.0,1.0,SC_043,3366,19996,436,15,0,hospital_056,1706,S_201,1509
91217.0,-37.981128,145.042914,125 Pellatt Street,BEAUMARIS,13510000.0,house,2011,4.0,2.0,2.0,SC_079,2926,19866,1850,36,0,hospital_055,1023,S_011,2172
89981.0,-37.97047043,145.0597076,13 Tuck Street,CHELTENHAM,4760000.0,house,2008,3.0,1.0,0.0,SC_079,2844,19866,670,36,0,hospital_082,968,S_011,1056
89435.0,-37.94664,145.015308,3 John Street,SANDRINGHAM,18400000.0,house,2016,5.0,3.0,2.0,SC_046,2645,19948,1242,28,0,hospital_036,1346,S_214,767
6070.0,-37.792989,144.832643,111 Morris Street,SUNSHINE,5520000.0,house,2010,3.0,1.0,2.0,SC_102,975,20021,406,25,0,hospital_174,1392,S_080,1034
16973.0,-37.710338,144.909684,29 William Street,GLENROY,4345000.0,house,2010,3.0,1.0,2.0,SC_082,2201,20032,991,0,0,hospital_184,2956,S_209,1641
68081.0,-37.835067,145.020498,4 Duffryn Place,TOORAK,35700000.0,house,2010,4.0,3.0,2.0,SC_038,1452,19909,240,10,0,hospital_127,1826,S_102,1446
51700.0,-37.79208,145.111571,82 Wilsons Road,DONCASTER,10080000.0,house,2013,4.0,2.0,2.0,SC_091,1668,19896,2585,33,0,hospital_194,1759,S_188,1459
83241.0,-37.886381,145.25463,57 Norma Crescent,KNOXFIELD,4452000.0,house,2010,2.0,1.0,2.0,SC_049,6012,19869,4074,29,0,hospital_002,3205,S_027,2765
85685.0,-37.88414001,145.0142517,49 Edward Street,ELSTERNWICK,10860000.0,house,2009,4.0,2.0,2.0,SC_023,3266,19954,1487,16,0,hospital_081,138,S_193,954
9737.0,-37.889796,144.641748,11 Weeden Drive,WERRIBEE,4692000.0,house,2009,4.0,2.0,2.0,SC_012,3645,19921,2325,39,0,hospital_073,4375,S_236,3283
19988.0,-37.795825,144.953913,71 Park Drive,PARKVILLE,41600000.0,house,2015,4.0,2.0,1.0,SC_007,1833,19970,1345,18,0,hospital_160,347,S_044,1613
13462.0,-37.715178,144.781225,7A McNicholl Way,DELAHEY,3773000.0,house,2013,3.0,2.0,1.0,SC_107,3115,20000,1499,39,0,hospital_057,5541,S_094,1295
5993.0,-37.790948,144.820095,1/53 Armstrong Street,SUNSHINE WEST,6000000.0,house,2010,3.0,1.0,1.0,SC_102,1692,20004,1313,28,0,hospital_174,1835,S_130,1675
15704.0,-37.74378967,144.8878021,34 Teague Street,NIDDRIE,7089000.0,house,2008,3.0,1.0,1.0,SC_082,2170,20037,3351,0,0,hospital_184,1927,S_198,1739
11897.0,-37.7147522,144.8220215,6 Otway Place,KEILOR,4290000.0,house,2009,4.0,1.0,1.0,SC_107,1988,20001,3414,36,0,hospital_005,4233,S_222,2364
45802.0,-37.727309,145.135463,123 Sackville Street,MONTMORENCY,8134000.0,house,2011,4.0,2.0,2.0,SC_091,5560,19987,1863,44,0,hospital_075,3867,S_194,2749
15627.0,-37.74790192,144.8896332,24 Diamond Street,NIDDRIE,9420000.0,house,2009,3.0,1.0,1.0,SC_082,2180,20037,3047,0,0,hospital_184,1792,S_198,1995
19123.0,-37.67384,144.945089,67 Academy Drive,BROADMEADOWS,3016000.0,house,2013,5.0,2.0,2.0,SC_072,3302,19960,730,39,0,hospital_104,3462,S_161,2048
30578.0,-37.75563812,145.0131531,107A Collins Street,THORNBURY,9490000.0,house,2009,4.0,2.0,1.0,SC_103,1923,20014,1624,23,0,hospital_035,888,S_105,1138
34146.0,-37.726589,144.991216,2 Bryan Street,RESERVOIR,11730000.0,house,2015,3.0,1.0,1.0,SC_103,1682,20011,1297,29,0,hospital_139,1121,S_030,894
5945.0,-37.7764,144.814168,"1 Gail Court, (Albion)",ALBION,5194000.0,house,2012,3.0,1.0,1.0,SC_102,2226,20004,1178,28,0,hospital_005,1444,S_130,2128
72461.0,-37.84725189,145.2606964,52 Orange Grove,BAYSWATER,5600000.0,house,2009,3.0,1.0,1.0,SC_032,4748,19870,970,47,0,hospital_002,1122,S_139,792
61480.0,-37.806849,145.24132,2 Herbert Street,RINGWOOD,6612000.0,house,2011,3.0,2.0,1.0,SC_032,1492,19879,1092,46,0,hospital_105,438,S_190,1263
68921.0,-37.851033,145.03472,20 Mountview Road,MALVERN,3525000.0,house,2013,3.0,2.0,1.0,SC_023,2468,19911,795,14,0,hospital_157,1089,S_235,1055
80106.0,-37.992164,145.16498,30 College Crescent,KEYSBOROUGH,3520000.0,house,2012,3.0,1.0,2.0,SC_057,931,19890,2638,48,0,hospital_096,684,S_079,836
42728.0,-37.72324371,145.1053314,1 KINTA CLOSE,YALLAMBIE,5260000.0,house,2009,3.0,1.0,2.0,SC_009,4149,19985,1790,37,0,hospital_075,1654,S_020,1792
20645.0,-37.75936127,144.9573822,17 Warne Street,BRUNSWICK,7700000.0,house,2009,2.0,2.0,1.0,SC_030,2585,19967,405,23,0,hospital_011,445,S_074,995
46739.0,-37.727051,145.135542,183 Bolton Street,ELTHAM,9000000.0,house,2016,2.0,1.0,2.0,SC_051,5570,19987,1841,44,0,hospital_075,3862,S_194,2731
95389.0,-37.930714,145.037636,28 Railway Crescent,BENTLEIGH,8076000.0,house,2013,3.0,1.0,1.0,SC_046,805,19937,346,38,0,hospital_110,233,S_107,1134
92207.0,-37.982164,145.078524,3 Murray Street,MENTONE,11565000.0,house,2012,4.0,2.0,2.0,SC_003,1546,19864,1025,40,0,hospital_001,998,S_003,230
20964.0,-37.77130127,144.9516907,29 Munro Street,BRUNSWICK,5170000.0,house,2008,2.0,1.0,1.0,SC_030,3548,19969,851,20,0,hospital_102,1112,S_074,935
62098.0,-37.825857,145.22309,54 Heywood Street,RINGWOOD,7020000.0,house,2015,2.0,1.0,1.0,SC_032,1357,19902,1122,44,0,hospital_008,2197,S_040,1419
14799.0,-37.740762,144.891979,8 Gibson Court,ESSENDON,8700000.0,house,2014,4.0,2.0,3.0,SC_082,1634,20037,3032,0,0,hospital_184,1464,S_198,1295
35564.0,-37.719313,145.009445,77 Howard Street,RESERVOIR,14110000.0,house,2015,2.0,1.0,2.0,SC_103,2028,20010,351,32,0,hospital_139,1277,S_085,1783
14286.0,-37.7573967,144.8959351,32 Fawkner Street,ABERFELDIE,6885000.0,house,2008,3.0,1.0,2.0,SC_085,1635,20037,2259,0,0,hospital_184,1710,S_049,1620
86563.0,-37.888431,144.998406,31 Ebden  Street,BRIGHTON,16150000.0,house,2013,3.0,1.0,3.0,SC_015,2668,19954,435,16,0,hospital_116,1246,S_193,855
35983.0,-37.6790307,145.0343267,36 Talbot Avenue,THOMASTOWN,9520000.0,house,2013,3.0,1.0,2.0,SC_047,5447,20007,2234,38,0,hospital_053,3195,S_229,1935
48900.0,-37.803132,145.063546,10 Birdwood Street,BALWYN,23840000.0,house,2010,4.0,2.0,2.0,SC_099,2030,19892,2140,26,0,hospital_064,1770,S_137,924
85425.0,-37.881937,145.009055,24 Grafton Street,ELSTERNWICK,19920000.0,house,2015,4.0,1.0,1.0,SC_015,3378,19954,943,16,0,hospital_079,324,S_193,573
96199.0,-37.926861,145.040523,74 Jasper Road,BENTLEIGH,14560000.0,house,2015,3.0,1.0,1.0,SC_046,1178,19938,583,39,0,hospital_110,701,S_107,691
79702.0,-37.992364,145.169447,15 Grayling Crescent,KEYSBOROUGH,6050000.0,house,2015,3.0,1.0,1.0,SC_057,433,19890,2443,48,0,hospital_096,208,S_079,341
87285.0,-37.933114,144.995979,10 Holyrood Street,HAMPTON,11250000.0,house,2009,5.0,3.0,2.0,SC_046,4751,19949,755,26,0,hospital_036,1209,S_088,790
52050.0,-37.82499313,145.0082092,10 Bliss Street,RICHMOND,6375000.0,house,2008,2.0,1.0,1.0,SC_038,1420,19906,245,12,0,hospital_122,682,S_102,1400
69435.0,-37.872131,145.0789,102 Ashburn Grove,ASHBURTON,21840000.0,house,2015,4.0,2.0,2.0,SC_042,1481,19847,357,0,0,hospital_098,1005,S_026,1499
89147.0,-37.961081,145.025869,11 Wentworth Avenue,SANDRINGHAM,9550000.0,house,2011,3.0,1.0,2.0,SC_079,2012,19872,2122,39,0,hospital_058,783,S_214,1488
20312.0,-37.77105,144.962656,10 David Street,BRUNSWICK,5120000.0,house,2013,2.0,1.0,1.0,SC_030,3788,19968,456,21,0,hospital_011,1577,S_074,316
41194.0,-37.714696,145.030061,8 Stymie Street,KINGSBURY,4060000.0,house,2013,3.0,1.0,1.0,SC_047,2176,20009,2369,33,0,hospital_025,1474,S_225,943
23179.0,-37.736129,144.958371,8 Higinbotham Street,COBURG,4665000.0,house,2013,3.0,1.0,0.0,SC_030,978,19964,551,30,0,hospital_084,1637,S_172,914
33921.0,-37.69646454,145.0083008,16 Asquith Street,RESERVOIR,5160000.0,house,2008,3.0,1.0,2.0,SC_103,3995,20008,424,36,0,hospital_139,2236,S_228,2369
63657.0,-37.802487,145.298837,17 ALLAWARE AVENUE,CROYDON,5760000.0,house,2013,3.0,1.0,1.0,SC_022,1781,19878,2130,50,0,hospital_164,4838,S_224,1281
32547.0,-37.73807,145.015586,3 Murphy Grove,PRESTON,9452000.0,house,2012,3.0,1.0,2.0,SC_103,1524,20011,1676,29,0,hospital_035,2423,S_084,1421
57515.0,-37.82493973,145.1515045,1/66 Blackburn Road,BLACKBURN,4264000.0,house,2008,2.0,1.0,2.0,SC_002,2280,19898,474,35,0,hospital_060,892,S_018,753
78842.0,-37.9383596,145.1730463,22 Phillip Avenue,SPRINGVALE,3690000.0,house,2013,3.0,1.0,2.0,SC_073,3266,19891,2010,45,0,hospital_124,3078,S_067,1732
45445.0,-37.69147491,145.0940857,7 Senbin Court,GREENSBOROUGH,4275000.0,house,2009,3.0,2.0,2.0,SC_062,3756,19985,1945,37,0,hospital_075,1809,S_020,1378
20783.0,-37.7674204,144.9665937,207 Victoria Street,BRUNSWICK,5488000.0,house,2013,3.0,1.0,1.0,SC_030,3680,19968,780,21,0,hospital_144,1153,S_074,764
12351.0,-37.722633,144.767204,15 Basalt Court,DELAHEY,6080000.0,house,2013,4.0,2.0,2.0,SC_048,3010,20000,2103,39,0,hospital_057,6290,S_094,2104
47561.0,-37.70898056,145.1647339,8 Orbel Court,ELTHAM,7582000.0,house,2009,3.0,2.0,0.0,SC_051,3274,19987,1928,44,0,hospital_075,6562,S_194,929
29162.0,-37.775806,144.996602,1 Campbell Grove,NORTHCOTE,9620000.0,house,2010,2.0,2.0,0.0,SC_103,3356,20017,444,18,0,hospital_035,1717,S_105,2387
33687.0,-37.704036,145.01997,12 Dundee Street,RESERVOIR,5580000.0,house,2013,3.0,1.0,1.0,SC_047,3352,20009,1215,33,0,hospital_139,2733,S_225,2139
1862.0,-37.810481,144.883641,160 Williamstown Road,KINGSVILLE,12375000.0,house,2014,3.0,1.0,2.0,SC_043,2900,20023,811,19,0,hospital_056,1605,S_201,1828
71664.0,-37.865608,145.230163,56 Raheen Avenue,WANTIRNA,10000000.0,house,2015,5.0,2.0,3.0,SC_032,4835,19871,3767,41,0,hospital_179,1506,S_226,1092
8881.0,-37.885057,144.752834,15 Anchor Court,SEABROOK,6230000.0,house,2010,3.0,2.0,2.0,SC_092,2789,46468,1505,32,0,hospital_073,8164,S_007,1945
37859.0,-37.64920807,145.0466919,9 Rainbird Court,EPPING,3720000.0,house,2008,3.0,2.0,1.0,SC_062,4326,20005,1867,42,0,hospital_053,3368,S_096,3059
62405.0,-37.8068235,145.2273432,90-92 Ringwood,RINGWOOD,3000000.0,house,2010,3.0,1.0,2.0,SC_032,566,19902,848,44,0,hospital_105,1795,S_040,494
54653.0,-37.81778336,145.0432892,6 Wright Street,HAWTHORN,14300000.0,house,2008,3.0,1.0,1.0,SC_083,891,19903,508,22,0,hospital_064,999,S_208,893
11944.0,-37.713929,144.824181,865 Old Calder Highway,KEILOR,7046000.0,house,2015,3.0,1.0,2.0,SC_107,2229,20001,3665,36,0,hospital_005,4353,S_222,2609
19604.0,-37.66984177,144.8931122,16 Willowbank Way (Alanbrae),ATTWOOD,3280000.0,house,2008,4.0,2.0,2.0,SC_059,1903,20030,3185,0,0,hospital_104,3504,S_211,3001
66629.0,-37.776755,145.311704,7 Carawa Street,MOOROOLBARK,6300000.0,house,2016,3.0,1.0,1.0,SC_084,1720,19877,735,54,0,hospital_113,4983,S_058,1754
95128.0,-37.92766953,145.042511,20 Mortimore Street,BENTLEIGH,9680000.0,house,2008,3.0,2.0,2.0,SC_046,1174,19938,816,39,0,hospital_110,804,S_107,743
93923.0,-38.062879,145.124968,4 Genoa Avenue,BONBEACH,7450000.0,house,2016,3.0,1.0,0.0,SC_070,6813,19859,588,51,0,hospital_043,8056,S_077,1276
36925.0,-37.638237,145.0292,17 Findon Road,EPPING,3200000.0,house,2013,4.0,2.0,1.0,SC_062,6386,20005,1294,42,0,hospital_053,1865,S_196,2137
55650.0,-37.845064,145.065567,4/14 Donna Buang Street,CAMBERWELL,11440000.0,house,2014,3.0,1.0,2.0,SC_099,2068,19851,1002,16,0,hospital_168,1185,S_160,1099
82832.0,-37.903877,145.274353,57 Victoria Knox Avenue,ROWVILLE,10275000.0,house,2013,4.0,2.0,2.0,SC_049,3869,19868,3087,0,0,hospital_049,3889,S_199,2278
35502.0,-37.7129631,145.0166779,70 Strathmerton Street,RESERVOIR,4800000.0,house,2007,2.0,1.0,1.0,SC_047,2784,20009,921,33,0,hospital_139,2114,S_225,1728
93259.0,-37.98415,145.080776,35 Hawke Street,PARKDALE,10725000.0,house,2015,3.0,1.0,2.0,SC_003,1504,19864,953,40,0,hospital_001,1063,S_003,401
77451.0,-37.913021,145.164669,12 Namatjira Court,MULGRAVE,7680000.0,house,2010,3.0,1.0,1.0,SC_073,2448,19873,3076,34,0,hospital_101,3337,S_148,815
62069.0,-37.77988,145.250998,5 Trevor Court,WARRANWOOD,9240000.0,house,2014,4.0,1.0,2.0,SC_032,3890,19879,2936,46,0,hospital_164,2600,S_157,1648
84823.0,-37.876386,144.977572,27 Thackeray Street,ELWOOD,14875000.0,house,2014,2.0,1.0,1.0,SC_054,749,19956,1882,13,0,hospital_103,2120,S_017,733
84217.0,-37.85591125,145.0046387,6 Packington Place,PRAHRAN,7425000.0,house,2009,2.0,2.0,0.0,SC_038,1455,19947,1069,20,0,hospital_132,500,S_115,720
84177.0,-37.846838,144.986606,57 Donald Street,PRAHRAN,11310000.0,house,2013,2.0,1.0,1.0,SC_066,776,19958,436,9,0,hospital_155,133,S_053,2016
57677.0,-37.822362,145.154481,16 Central Road,BLACKBURN,13680000.0,house,2012,4.0,1.0,2.0,SC_002,1910,19898,539,35,0,hospital_060,984,S_018,1148
74053.0,-37.841525,145.294998,9 Baldwin Avenue,BORONIA,3648000.0,house,2013,4.0,2.0,1.0,SC_022,4103,19869,2096,29,0,hospital_049,2364,S_042,1876
81716.0,-37.986484,145.234029,12 Laurina Court,DOVETON,4900000.0,house,2016,3.0,1.0,1.0,SC_112,2111,19888,2724,53,0,hospital_119,1681,S_184,1947
66670.0,-37.770859,145.332048,7 Westall Court,MOOROOLBARK,6066000.0,house,2016,4.0,2.0,2.0,SC_084,2328,19876,2238,59,0,hospital_113,2658,S_168,1847
18134.0,-37.689815,144.919297,13 Gibson Street,BROADMEADOWS,3575000.0,house,2013,3.0,1.0,0.0,SC_072,3572,20030,617,0,0,hospital_104,3565,S_153,1099
16412.0,-37.714552,144.950952,12 Knole Street,HADFIELD,4950000.0,house,2011,4.0,2.0,2.0,SC_030,1629,19962,1067,33,0,hospital_084,3697,S_004,1522
80128.0,-37.98310471,145.1651001,319 Corrigan Road,KEYSBOROUGH,4515000.0,house,2008,3.0,1.0,1.0,SC_057,1269,19890,1959,48,0,hospital_096,1165,S_079,1224
71465.0,-37.85357666,145.2424622,35 Chartwell Drive,WANTIRNA,5520000.0,house,2006,4.0,2.0,2.0,SC_032,4030,19871,2321,41,0,hospital_179,1704,S_226,2739
93037.0,-38.006984,145.101645,24 Jack Holt Way,MORDIALLOC,9035000.0,house,2015,3.0,2.0,2.0,SC_003,3560,19863,1557,44,0,hospital_001,3537,S_119,1668
